trip_id,user_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,distance_miles,purpose,route_points
596,18,2025-01-08T17:56:00,2025-01-08T17:59:13.854977,33.83728645462951,-84.37449320126214,33.85246661057446,-84.3686917054462,1.4305414784808732,commute,"[(33.838144880139055, -84.37455082181425), (33.83888674268039, -84.37466981924536), (33.8410211130608, -84.37292088080024), (33.84235538078461, -84.37268072081767), (33.84404827033794, -84.37265649123555), (33.84581119143971, -84.37139221105522), (33.84800968594284, -84.36993320807547), (33.84940436474807, -84.36936335893554), (33.85146276477853, -84.36982063036825), (33.85286402367341, -84.36798323802655)]"
597,19,2025-01-08T08:34:00,2025-01-08T08:59:06.152616,33.802476830990834,-84.40426997207982,33.941721016021845,-84.3629963420874,12.880290231282189,commute,"[(33.80250877638863, -84.40482380570701), (33.81707785817353, -84.39894519501571), (33.83381742158587, -84.39570357775644), (33.848067620809, -84.38990206701658), (33.8644423830372, -84.38560526467975), (33.87893221538982, -84.38169251899706), (33.894619215747475, -84.37668316742572), (33.91123652872636, -84.37157728523674), (33.92637719647464, -84.36843003130654), (33.942301698331775, -84.36384402916443)]"
598,19,2025-01-08T18:26:00,2025-01-08T18:57:46.560708,33.941721016021845,-84.3629963420874,33.86336778605909,-84.4898987982752,11.791280115083412,errand,"[(33.940884125015785, -84.36332910831315), (33.93208377152399, -84.37736251755585), (33.92349755120268, -84.39087210821383), (33.916325837556194, -84.40589219787816), (33.90785844790339, -84.41898609514091), (33.89837625915038, -84.43405487392047), (33.889928098596975, -84.44726300537666), (33.8803944164293, -84.46238265616525), (33.87116924500599, -84.47611184210508), (33.862565207710354, -84.48927046019024)]"
599,19,2025-01-08T18:57:46.560708,2025-01-08T19:28:16.054246,33.86336778605909,-84.4898987982752,33.802476830990834,-84.40426997207982,8.41017983799045,commute,"[(33.86385280162664, -84.49000273388219), (33.85726164382518, -84.4796657821807), (33.849709922159285, -84.46992302686687), (33.84384093211669, -84.46190902080104), (33.836498448495554, -84.45161807891104), (33.82936425345535, -84.44221574592993), (33.822615808225336, -84.43294232732093), (33.81626417022036, -84.42307062360348), (33.80826130445791, -84.41318876681413), (33.80154665036706, -84.40508387975048)]"
600,20,2025-01-08T07:25:00,2025-01-08T07:35:23.639906,33.89283436438935,-84.29376365118448,33.939568660088156,-84.34935573646017,5.8984485114874445,commute,"[(33.892338267784865, -84.29349239139287), (33.89892560350515, -84.30016929426668), (33.90280362108981, -84.30669936793991), (33.90781662344676, -84.31271084184178), (33.914318204758835, -84.31933330880703), (33.91960271985193, -84.32449197473403), (33.92334164658723, -84.33040636918955), (33.93007768249993, -84.33798428173495), (33.93355411288596, -84.34355718785346), (33.9390066063483, -84.34971391680364)]"
601,20,2025-01-08T17:39:00,2025-01-08T18:16:19.653574,33.939568660088156,-84.34935573646017,33.86670451547753,-84.2179134748243,11.783659248868988,errand,"[(33.94053056110902, -84.35000309709523), (33.93114708268914, -84.33533905217377), (33.923467819286685, -84.31967625816719), (33.91429262623212, -84.30585716445745), (33.90687933541333, -84.29119037128328), (33.89897693397097, -84.2763553503233), (33.89057528668553, -84.2624269401896), (33.88347467782479, -84.24681985225332), (33.874521995157124, -84.2321008374886), (33.86613209167641, -84.21799309872401)]"
602,20,2025-01-08T18:16:19.653574,2025-01-08T18:29:59.162173,33.86670451547753,-84.2179134748243,33.89283436438935,-84.29376365118448,6.123796810891333,commute,"[(33.8672243266438, -84.2186484834684), (33.86864016550096, -84.22551078125397), (33.87320506308831, -84.23397994867851), (33.87498001397348, -84.24240001125773), (33.878897460806954, -84.25176939099643), (33.88025078324028, -84.2592622689604), (33.88465154379673, -84.26903285095017), (33.88624302158012, -84.27761270873717), (33.889750849107934, -84.28600121629765), (33.89212413913133, -84.29443849675698)]"
603,21,2025-01-08T07:05:00,2025-01-08T07:35:31.113538,33.88418626275179,-84.47027304107348,33.759057883294744,-84.39424271617045,12.58998677000843,commute,"[(33.88436866493361, -84.46969276545688), (33.870403913166136, -84.46270203300315), (33.856404219339595, -84.45269354744939), (33.842095066656874, -84.44583544473085), (33.82918259252502, -84.43651881554968), (33.81552283686494, -84.42895945516997), (33.8000052357755, -84.41939143709939), (33.78620980067974, -84.41029634058691), (33.772365344144816, -84.40193597605533), (33.76002372934199, -84.39378814228802)]"
604,21,2025-01-08T18:12:00,2025-01-08T18:42:02.870591,33.759057883294744,-84.39424271617045,33.88418626275179,-84.47027304107348,12.58998677000843,commute,"[(33.759365249973115, -84.39367379240119), (33.77227488398665, -84.40183393465816), (33.78674411599401, -84.41019227388712), (33.80120377074593, -84.41902553385421), (33.81477076724807, -84.4289182134524), (33.82913700727409, -84.43721016985198), (33.842672833000485, -84.44556883452555), (33.85645564092282, -84.45264018749315), (33.86996681165352, -84.46223171070169), (33.884484539908854, -84.47119870437211)]"
605,22,2025-01-08T08:07:00,2025-01-08T08:41:59.727757,33.650450085389835,-84.45973064606117,33.786999089734806,-84.39682098672247,13.134715613326707,commute,"[(33.65093535084985, -84.46031862101616), (33.665606661420426, -84.45342004566247), (33.68139679681817, -84.4467308589043), (33.6961370321323, -84.43794426433982), (33.711416067829845, -84.43185790998352), (33.72713412324551, -84.42557327397196), (33.74139004788485, -84.41736712142553), (33.75715527961269, -84.41049886406392), (33.77175760418332, -84.40311589898734), (33.78781789165983, -84.3968021262553)]"
606,22,2025-01-08T18:05:00,2025-01-08T18:39:22.200578,33.786999089734806,-84.39682098672247,33.650450085389835,-84.45973064606117,13.134715613326707,commute,"[(33.78718320932021, -84.39719058215042), (33.77132241034669, -84.4035952182534), (33.75648006218149, -84.41047480961639), (33.7410374027938, -84.41767379586479), (33.72607151928939, -84.42529269297849), (33.71213383335406, -84.43230684419818), (33.6958904535514, -84.4394982782027), (33.68097134580731, -84.4451721043015), (33.66605688518031, -84.4517507400108), (33.651176932700146, -84.46046512000007)]"
607,23,2025-01-08T07:38:00,2025-01-08T07:49:14.560716,33.878379429646664,-84.44708314141626,33.860460858596035,-84.38335321617265,5.018056202198684,commute,"[(33.878641214351106, -84.44771597864421), (33.87602528501693, -84.43963707328794), (33.87378890693736, -84.43280799142015), (33.871406993977345, -84.4266735124351), (33.87076672201323, -84.41786435221391), (33.86817581535765, -84.41230238328288), (33.86588636613609, -84.40396144874151), (33.86385569733973, -84.39677711053307), (33.86276656872474, -84.39132969985361), (33.8605447211385, -84.3843517456622)]"
608,23,2025-01-08T17:40:00,2025-01-08T18:02:54.062195,33.860460858596035,-84.38335321617265,33.78355536923437,-84.45580672915135,8.771986689529578,errand,"[(33.8595612464917, -84.38279867462953), (33.85173507528001, -84.39108190795746), (33.84292132425633, -84.39965375388628), (33.835373432326406, -84.40678467293124), (33.826737886006775, -84.4161817368504), (33.81747511776571, -84.42413240946323), (33.80957770183397, -84.43129344304272), (33.80102366329389, -84.44015123006628), (33.7917247235801, -84.44702881009032), (33.78402946019574, -84.45578796661557)]"
609,23,2025-01-08T18:02:54.062195,2025-01-08T18:16:39.730407,33.78355536923437,-84.45580672915135,33.878379429646664,-84.44708314141626,8.542054500333164,commute,"[(33.78407408605986, -84.45618513688629), (33.79373055341067, -84.45550147703555), (33.80516954170747, -84.45327796193901), (33.8159630131804, -84.45238529633059), (33.82476954558013, -84.45120778764978), (33.836296393847434, -84.4507889515667), (33.84686426469878, -84.45025453382988), (33.85745942372244, -84.44836050421907), (33.867594324100416, -84.44832992611006), (33.878655338758676, -84.447450123774)]"
610,24,2025-01-08T07:10:00,2025-01-08T07:40:38.013955,33.648023165722705,-84.45850250167257,33.754702208020085,-84.38242354103336,11.141622568729565,commute,"[(33.64709434344717, -84.45850538223317), (33.65994368892568, -84.44929712923283), (33.671522212632404, -84.44211096903734), (33.683169570192995, -84.43356813179135), (33.69592200478394, -84.42424493827129), (33.70647621127098, -84.41550779026201), (33.71995549843979, -84.40778896384407), (33.730348969149034, -84.39900181032364), (33.743162773490006, -84.39117214184137), (33.75393664205196, -84.38321049329079)]"
611,24,2025-01-08T16:44:00,2025-01-08T17:04:00.915118,33.754702208020085,-84.38242354103336,33.75053311065441,-84.26104193158909,9.072679013456558,errand,"[(33.75390352916629, -84.3817231312522), (33.753445834682765, -84.36903675380707), (33.753417283493135, -84.3544640321988), (33.7529962093167, -84.34194284066302), (33.752404792452616, -84.32765535487272), (33.751680771663814, -84.31492045138262), (33.7510061164676, -84.30186486185373), (33.75167456696349, -84.28789406447858), (33.750235862347125, -84.2748051350615), (33.75053617456258, -84.26117183035481)]"
612,24,2025-01-08T17:04:00.915118,2025-01-08T17:50:21.743489,33.75053311065441,-84.26104193158909,33.648023165722705,-84.45850250167257,17.392896353660728,commute,"[(33.75031869665895, -84.26026703101303), (33.7383791466314, -84.28292542636788), (33.72782459394578, -84.30537888731041), (33.716454760129295, -84.32762867867922), (33.70573810217376, -84.34803372049883), (33.69369851603919, -84.37008993383384), (33.6825441181967, -84.39305415140977), (33.67009912414977, -84.41435464223858), (33.660352897063575, -84.43578376117462), (33.6489827563207, -84.45839366365041)]"
613,25,2025-01-08T07:01:00,2025-01-08T07:23:28.196686,33.860575948255416,-84.36074623090579,33.77616036815141,-84.37155725278822,7.6251157760607455,commute,"[(33.85986398765058, -84.35999001296375), (33.85021136083744, -84.3616586046417), (33.84136176046392, -84.3621643883894), (33.83188651285071, -84.36388433631309), (33.82268307442695, -84.36630828202738), (33.81464861722656, -84.3670258415259), (33.80489178645574, -84.36875204395476), (33.79555459571689, -84.36994358395455), (33.784992079773424, -84.37000080552563), (33.77537507777842, -84.37074024478329)]"
614,25,2025-01-08T17:03:00,2025-01-08T17:17:01.791834,33.77616036815141,-84.37155725278822,33.860575948255416,-84.36074623090579,7.6251157760607455,commute,"[(33.77705179356542, -84.3709570492477), (33.786472019534926, -84.37062928728355), (33.794900515368425, -84.36936809535646), (33.80468225810123, -84.36836687422935), (33.813930096196664, -84.36629481213818), (33.8223994078122, -84.36571964125885), (33.83319945414871, -84.36434046083467), (33.84261840598567, -84.36303753457216), (33.85025011979196, -84.36214519016534), (33.85960908410425, -84.36020807704233)]"
615,26,2025-01-08T08:11:00,2025-01-08T08:37:28.993831,33.80389881946305,-84.40411184905922,33.90564691600065,-84.38049117793211,9.307434875704653,commute,"[(33.804683417024265, -84.40441006236709), (33.81470957936802, -84.40151387230082), (33.826734017385945, -84.39882711068228), (33.836975150738546, -84.39637878854815), (33.84954881431387, -84.39362377567522), (33.861295785410185, -84.39048762417782), (33.8711919109902, -84.38761874266402), (33.88239632607527, -84.38551752880221), (33.893860671386214, -84.38244694645317), (33.906177417868754, -84.3806913650651)]"
616,26,2025-01-08T18:17:00,2025-01-08T18:39:01.906900,33.90564691600065,-84.38049117793211,33.80389881946305,-84.40411184905922,9.307434875704653,commute,"[(33.90586058604238, -84.38061249566472), (33.894741049557084, -84.38365009259746), (33.882075302752845, -84.38562308183293), (33.871684216566926, -84.3890375431424), (33.859675701923386, -84.39103108548935), (33.848362054013805, -84.39384856337239), (33.83868714106828, -84.3957477266489), (33.82623003097759, -84.3985174499088), (33.81589262901352, -84.4007605000777), (33.804773545091024, -84.40453380974786)]"
617,27,2025-01-08T07:43:00,2025-01-08T08:09:29.245384,33.86851523722408,-84.45692606454817,33.7455509238347,-84.38188448685756,12.383665311042776,commute,"[(33.86849628968044, -84.4560925338783), (33.85584926322902, -84.44785691292053), (33.84040362141201, -84.44049885908473), (33.82740931645021, -84.43238702578998), (33.81398539908104, -84.42414598405442), (33.79966478405892, -84.41568650234753), (33.786139857142835, -84.40593008509222), (33.77313213032529, -84.39801475811348), (33.75836727462148, -84.39018917832202), (33.745539695182636, -84.38131101506733)]"
618,27,2025-01-08T18:01:00,2025-01-08T18:28:02.609411,33.7455509238347,-84.38188448685756,33.850291251152235,-84.4018431912085,9.52513377808788,errand,"[(33.74615579142622, -84.38166096576056), (33.756557038479635, -84.38417230294327), (33.76873695351574, -84.38722095738797), (33.780798154143035, -84.3888383765488), (33.792305869032354, -84.39154022970187), (33.80318185650657, -84.39197616641921), (33.81572457662337, -84.39426222611786), (33.8276148532129, -84.39652695422696), (33.8377212043333, -84.39936705177557), (33.84942756546292, -84.40133263785569)]"
619,27,2025-01-08T18:28:02.609411,2025-01-08T18:39:57.528166,33.850291251152235,-84.4018431912085,33.86851523722408,-84.45692606454817,4.422613536035031,commute,"[(33.85016623720505, -84.40154334292203), (33.85300815594498, -84.40767846888907), (33.85456822301816, -84.41376990708136), (33.856724270023385, -84.42079765696717), (33.85900342473918, -84.42719235384506), (33.85972022210264, -84.43171247077238), (33.86245168612085, -84.43848780630398), (33.865092927232624, -84.44467208218597), (33.866423358333826, -84.45161692143148), (33.869377405229415, -84.45749304308987)]"
620,28,2025-01-08T08:23:00,2025-01-08T08:26:14.650919,33.81741454933518,-84.39153933074861,33.82949571337585,-84.38880454487933,1.1041672954524273,commute,"[(33.81778964575662, -84.39179865092969), (33.81876182259756, -84.39135408180074), (33.8201153490608, -84.39075750172081), (33.82216991666244, -84.39061968347673), (33.82300828123544, -84.3904029006999), (33.82344410702618, -84.39029437189022), (33.82597036350149, -84.38878480490276), (33.82669299736681, -84.39004088567565), (33.82847314959833, -84.38936668883046), (33.82897740309893, -84.38793658829762)]"
621,28,2025-01-08T18:28:00,2025-01-08T18:30:29.245238,33.82949571337585,-84.38880454487933,33.81741454933518,-84.39153933074861,1.1041672954524273,commute,"[(33.828593262551266, -84.38835446825512), (33.82829647299828, -84.38962389847042), (33.8269638083978, -84.3895316817778), (33.825607264682, -84.39038336220692), (33.82489876589167, -84.38992527887372), (33.82282648518127, -84.38940697085992), (33.82213857107054, -84.38973693065606), (33.81997126280722, -84.3903563205171), (33.818916270933464, -84.39106783030418), (33.81699951247036, -84.39155013494009)]"
622,29,2025-01-08T07:43:00,2025-01-08T08:08:15.883375,33.66644354513352,-84.46519817988583,33.738291192384175,-84.40858386841731,7.716490528340703,commute,"[(33.66572196747219, -84.46507115291875), (33.673696409860796, -84.45987550358664), (33.68305135361757, -84.45211805104944), (33.69031795763705, -84.44586045882296), (33.69934372709824, -84.44028658792135), (33.70722676517018, -84.4340478176822), (33.713778266772486, -84.42799629447902), (33.722461033681626, -84.42083618815798), (33.730015990356954, -84.41513025259744), (33.73743880793178, -84.4094306393749)]"
623,29,2025-01-08T17:30:00,2025-01-08T17:45:32.601161,33.738291192384175,-84.40858386841731,33.66644354513352,-84.46519817988583,7.716490528340703,commute,"[(33.73883695719934, -84.4094998975589), (33.73044770412783, -84.41458090828534), (33.7225971709566, -84.4219853223113), (33.71463731491558, -84.4267834279096), (33.70554910729291, -84.43370912289626), (33.69774705054778, -84.43990465856692), (33.689935645426736, -84.44671415823315), (33.68203422458406, -84.45313812121167), (33.673902687631205, -84.45822854188246), (33.66651952092173, -84.46537150938173)]"
624,30,2025-01-08T08:35:00,2025-01-08T08:54:11.967031,33.85325218642214,-84.37557245604235,33.791423857193095,-84.3961323469486,5.761519893494369,commute,"[(33.85293950243023, -84.37490899723807), (33.84541525048143, -84.37720371634775), (33.84037115861927, -84.38070637143169), (33.83197176735781, -84.38266825486309), (33.825056129378886, -84.38419422921397), (33.8189289034746, -84.38651419189274), (33.81223370230609, -84.38916842067839), (33.805819511055276, -84.39198353836633), (33.799224282249476, -84.39383624090374), (33.790947422188545, -84.39690071351863)]"
625,30,2025-01-08T18:14:00,2025-01-08T18:51:28.863299,33.791423857193095,-84.3961323469486,33.86631657569334,-84.5358187396556,12.40501412404138,errand,"[(33.790875395609795, -84.39611597212165), (33.799538041674175, -84.41147008743297), (33.807382222078175, -84.42789056614647), (33.81621383396554, -84.4427539925238), (33.82440746383993, -84.45837375979079), (33.83281835524185, -84.47438617370481), (33.8409726410205, -84.48862246243823), (33.84895345221655, -84.50461857075706), (33.85873701050679, -84.52001986316846), (33.865907576241426, -84.53675301461641)]"
626,30,2025-01-08T18:51:28.863299,2025-01-08T19:14:51.677061,33.86631657569334,-84.5358187396556,33.85325218642214,-84.37557245604235,12.009901575132925,commute,"[(33.86560942330508, -84.53497034504053), (33.865390773016465, -84.51780588447266), (33.86352920228234, -84.49996610732572), (33.86257091899391, -84.4823891205879), (33.86149439038668, -84.46497967602828), (33.85875560841157, -84.44642727663931), (33.858160012732725, -84.42840909246796), (33.855639162169076, -84.4108656226985), (33.85531847962968, -84.3938696874953), (33.85310034539061, -84.37619625863593)]"
627,31,2025-01-08T08:01:00,2025-01-08T08:13:28.931694,33.7965566025818,-84.28755934555976,33.79310508772854,-84.37041629563828,6.1925894820440766,commute,"[(33.7973617485711, -84.28729975234471), (33.79546576043247, -84.29775015723152), (33.79559126370386, -84.30546829807494), (33.794434532130325, -84.31517137358487), (33.79434295090538, -84.32359997915101), (33.79472586978933, -84.33408592878317), (33.7940615509425, -84.34268664206468), (33.792882444848274, -84.35253667068271), (33.79301700874934, -84.3602312725712), (33.793525804271475, -84.36977513865395)]"
628,31,2025-01-08T17:49:00,2025-01-08T18:11:32.533483,33.79310508772854,-84.37041629563828,33.7965566025818,-84.28755934555976,6.1925894820440766,commute,"[(33.79252532475357, -84.37093865755047), (33.79271346255375, -84.36201546125459), (33.79384808160068, -84.35251728555949), (33.794025675533995, -84.34355565837129), (33.79446687965003, -84.33310730545904), (33.79549968747286, -84.32443688392031), (33.79553758673443, -84.3156620964463), (33.79610942864324, -84.30565771254905), (33.7957566613252, -84.29701208899945), (33.796853468236314, -84.28756649887497)]"
629,32,2025-01-08T08:22:00,2025-01-08T08:50:52.928875,33.86349684934041,-84.4465411684243,33.82850088756042,-84.35632607596976,7.427941689068208,commute,"[(33.8631430050394, -84.4458226490131), (33.85922138673932, -84.43581958173043), (33.85531343804598, -84.42687992855065), (33.85155584744642, -84.41744728074846), (33.84703086058274, -84.40550536587966), (33.84406598300889, -84.39643866513137), (33.840608766467554, -84.38675108609813), (33.83547472478438, -84.37652391421997), (33.83246934365253, -84.3657892200833), (33.82897883609905, -84.35623808465179)]"
630,32,2025-01-08T17:15:00,2025-01-08T17:43:37.864037,33.82850088756042,-84.35632607596976,33.86349684934041,-84.4465411684243,7.427941689068208,commute,"[(33.82919020866683, -84.35567266330612), (33.83317466748411, -84.36613484198543), (33.83585792169973, -84.3758500875834), (33.840899380521385, -84.38636916712966), (33.8446778235009, -84.39673165967552), (33.84888527482108, -84.40671414479743), (33.852582242634405, -84.41662356807326), (33.85647057121792, -84.4262413363666), (33.859474729894124, -84.43672170785983), (33.86416881436173, -84.446762410368)]"
631,33,2025-01-08T07:39:00,2025-01-08T07:50:44.050500,33.8899009266141,-84.31210284285743,33.928258365931704,-84.36504871206893,5.239059837858763,commute,"[(33.88986363969419, -84.31116018710402), (33.89508989939344, -84.31750811416755), (33.898553257552706, -84.32317101705311), (33.90229924670741, -84.33035871319076), (33.90687267666725, -84.33589875111541), (33.91048208818812, -84.34113979605878), (33.914955588397426, -84.34713986996998), (33.91933240140706, -84.35408755375231), (33.923887516164406, -84.3599647635078), (33.92788714484213, -84.36545746804394)]"
632,33,2025-01-08T16:44:00,2025-01-08T16:55:03.329496,33.928258365931704,-84.36504871206893,33.8899009266141,-84.31210284285743,5.239059837858763,commute,"[(33.928539256497096, -84.3649096625304), (33.92379503588313, -84.35838107722759), (33.91971125450814, -84.35407665865621), (33.91523239847746, -84.34667022075053), (33.91181621314516, -84.34083107816859), (33.90643090561336, -84.33522823875805), (33.90187297609594, -84.32942312184478), (33.89916188675434, -84.32319024911249), (33.89484391756727, -84.3176408619688), (33.889045843110935, -84.31261997674184)]"
633,34,2025-01-08T07:30:00,2025-01-08T07:45:54.117086,33.767153474431815,-84.30004901095468,33.76333337168078,-84.37716583113676,5.768557462556931,commute,"[(33.76634744092119, -84.29993274240418), (33.765989158270145, -84.30925249955861), (33.76618383880512, -84.31744937868487), (33.76565674094338, -84.32575205674604), (33.76502718110533, -84.33412005005455), (33.765059351864245, -84.3419388878315), (33.7641694179732, -84.35154579115414), (33.763789310369035, -84.36080535180322), (33.76350674735559, -84.36781523591716), (33.76297069688321, -84.37698054462733)]"
634,34,2025-01-08T18:12:00,2025-01-08T19:04:57.648847,33.76333337168078,-84.37716583113676,33.977733852513815,-84.54004400781147,22.768717816124866,errand,"[(33.762988114510875, -84.37775779896764), (33.786746884564415, -84.39616365349369), (33.81140245017965, -84.4133558971458), (33.835294776992136, -84.43233726107017), (33.85816519562968, -84.44956650347109), (33.881746681925854, -84.46689837466205), (33.905564527444895, -84.4861680134758), (33.9301661675009, -84.5032556078288), (33.95456621551199, -84.52234897918866), (33.97817225233947, -84.53946029297036)]"
635,34,2025-01-08T19:04:57.648847,2025-01-08T20:08:22.104571,33.977733852513815,-84.54004400781147,33.767153474431815,-84.30004901095468,26.040396025586166,commute,"[(33.97772937127243, -84.53956979519704), (33.95369695333547, -84.51411355230861), (33.93138013693357, -84.48724874007658), (33.907493095939614, -84.45957031772679), (33.88445099403988, -84.4340655484347), (33.86064281704131, -84.4067748324271), (33.83793453844635, -84.37981974468993), (33.81384052680704, -84.3529223305263), (33.789766416114055, -84.32659761070477), (33.76697408406118, -84.3006985412381)]"
636,0,2025-01-09T09:00:00,2025-01-09T09:24:33.199861,33.89595160235567,-84.46358551960903,33.78655521766508,-84.38867019913064,11.304402585180759,commute,"[(33.896905564504664, -84.4633032874668), (33.882853116924004, -84.45585759877596), (33.87154567507823, -84.44764779234787), (33.859319330987766, -84.4377148811912), (33.84691872175118, -84.42970156464617), (33.83423930463244, -84.42226962060667), (33.82386856723483, -84.41424915490316), (33.81141831860864, -84.4052465471956), (33.79874634344102, -84.39728120848771), (33.787369840576034, -84.38960684611025)]"
637,0,2025-01-09T17:54:00,2025-01-09T18:29:13.581977,33.78655521766508,-84.38867019913064,33.89595160235567,-84.46358551960903,11.304402585180759,commute,"[(33.78573781876548, -84.38822266505049), (33.79910941646481, -84.39660671768637), (33.81056735291885, -84.40500657752273), (33.82211460253874, -84.414139976693), (33.8344445360346, -84.42249481242163), (33.84757084375324, -84.43044997424533), (33.85919024969138, -84.43781374843111), (33.870689809849196, -84.44764186212494), (33.883357851077555, -84.45605517900772), (33.89556169686629, -84.46320875198278)]"
638,1,2025-01-09T07:13:00,2025-01-09T07:28:08.126175,33.77142357317873,-84.39775509949582,33.75737665191589,-84.39404019777339,1.2918464601816877,commute,"[(33.771981441472235, -84.39786802376734), (33.77038688675743, -84.39812494435952), (33.767469495269545, -84.39670384426832), (33.766689100804925, -84.39555703184801), (33.765721479003844, -84.39687701792224), (33.76290102378206, -84.39538568254035), (33.76271571091013, -84.39558715673694), (33.76092747872547, -84.39408235737079), (33.75883516746673, -84.39451907720431), (33.75772395183707, -84.39349971042691)]"
639,1,2025-01-09T18:18:00,2025-01-09T18:25:23.779880,33.75737665191589,-84.39404019777339,33.77142357317873,-84.39775509949582,1.2918464601816877,commute,"[(33.757757800046804, -84.39463953129321), (33.75824766878208, -84.39489434542179), (33.75959034768531, -84.395328570225), (33.76285482725685, -84.39595726292748), (33.76326248843965, -84.39599913876054), (33.76584009419127, -84.39600793208244), (33.76648021782203, -84.39606837092768), (33.76914088626137, -84.3972389206624), (33.77006035657019, -84.39745151387102), (33.77099806664685, -84.39705075198384)]"
640,2,2025-01-09T07:09:00,2025-01-09T07:24:30.373621,33.698324759979954,-84.39021250008722,33.77986135248193,-84.38698462334989,7.327689705776197,commute,"[(33.69796531165394, -84.39087833632249), (33.70822098200401, -84.39001814558257), (33.7159611401553, -84.38916210010431), (33.72616890016992, -84.38878146285187), (33.73555320981584, -84.38788760635391), (33.7434884513713, -84.3892515484452), (33.75227764028324, -84.38821293893196), (33.762265346874734, -84.38797238450722), (33.77062970619448, -84.38684240506397), (33.780087477748715, -84.38735945417787)]"
641,2,2025-01-09T17:11:00,2025-01-09T17:24:14.932901,33.77986135248193,-84.38698462334989,33.698324759979954,-84.39021250008722,7.327689705776197,commute,"[(33.779859684235596, -84.38658389734216), (33.770287513362746, -84.38821053018879), (33.76230320593856, -84.38687542567223), (33.75334926932763, -84.38829014543468), (33.74313491583075, -84.38778050861427), (33.73504117483247, -84.38829413494854), (33.72480045612121, -84.38870096744213), (33.716923542676724, -84.38929765529251), (33.708369601425126, -84.38993638794284), (33.698216354657376, -84.38990362958819)]"
642,3,2025-01-09T08:22:00,2025-01-09T08:42:40.580840,33.76243495857763,-84.313483274311,33.743967551989925,-84.36974914409215,4.517541798211412,commute,"[(33.7625191260987, -84.31333141724309), (33.76127693235087, -84.31985462812129), (33.75807347353237, -84.32640445075971), (33.75641187064041, -84.33304277983959), (33.75358239025628, -84.33765831113553), (33.75199772315264, -84.34448903805117), (33.75002632961421, -84.35052257623396), (33.74751633943272, -84.3581716372575), (33.7453070344592, -84.36262949086394), (33.744928868023706, -84.36956594042947)]"
643,3,2025-01-09T16:50:00,2025-01-09T17:07:58.028042,33.743967551989925,-84.36974914409215,33.76243495857763,-84.313483274311,4.517541798211412,commute,"[(33.74419735757344, -84.37073711154923), (33.746266888788575, -84.36444776348998), (33.748038587674806, -84.35758884175416), (33.750450726752284, -84.35156195760916), (33.75242235147605, -84.34536123776348), (33.75350177216907, -84.33761879619999), (33.75560008950236, -84.3314594551784), (33.75796363825077, -84.32676080514942), (33.75950067720799, -84.31994336430364), (33.76182276940135, -84.31292019346029)]"
644,4,2025-01-09T08:02:00,2025-01-09T08:16:50.030305,33.6977689090494,-84.40360202876654,33.790128490571774,-84.40567789069281,8.297305793856937,commute,"[(33.697407769953564, -84.40435560611996), (33.708396814949914, -84.40431644504878), (33.717769981747246, -84.4030752079045), (33.72777197935514, -84.4046903347414), (33.73967693032535, -84.40452055408609), (33.750029953126074, -84.40446422137518), (33.759240576486945, -84.40416961162063), (33.770564957558356, -84.40599491538313), (33.77954421759814, -84.40518563156395), (33.7893689110225, -84.40526938003377)]"
645,4,2025-01-09T16:52:00,2025-01-09T17:19:35.488867,33.790128490571774,-84.40567789069281,33.6977689090494,-84.40360202876654,8.297305793856937,commute,"[(33.78933017764795, -84.40469552061305), (33.78011067230166, -84.40457497658677), (33.769307075611025, -84.40544700309243), (33.75963579084658, -84.40501034604266), (33.74972418550176, -84.40423476823396), (33.739505153447205, -84.40421939719683), (33.72797974255834, -84.4048820373171), (33.71737039050181, -84.40499458237764), (33.708347659372095, -84.40417529866409), (33.69738566138624, -84.40374358467054)]"
646,5,2025-01-09T07:11:00,2025-01-09T07:20:54.064956,33.84320519982659,-84.39751766514617,33.841954395813026,-84.38080619859545,1.2517765661579814,commute,"[(33.84408565357246, -84.39813584517309), (33.842262199455895, -84.39617188746409), (33.84386796461006, -84.39341818039924), (33.842868830181764, -84.39294405866049), (33.84175300829077, -84.39081687735931), (33.84157246831465, -84.3882322380781), (33.84141434578612, -84.38576951186384), (33.84141724499294, -84.38362584919125), (33.84140996376687, -84.38199424991348), (33.84096112995661, -84.38095153445022)]"
647,5,2025-01-09T16:48:00,2025-01-09T16:52:14.863165,33.841954395813026,-84.38080619859545,33.84320519982659,-84.39751766514617,1.2517765661579814,commute,"[(33.84104893324962, -84.38177639706635), (33.842027817021396, -84.38310790267974), (33.84245451357362, -84.38388061964814), (33.84270494180578, -84.38568119961381), (33.842498775320486, -84.3881804197522), (33.843311503375375, -84.39073604325793), (33.842404792004594, -84.39159550507885), (33.84326936577215, -84.39461239231554), (33.84222006013657, -84.3961525625954), (33.8431804538604, -84.39653793903092)]"
